商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1022100,改良种用家牛,601,澳大利亚,771568,千克,2828,头,8499457
1022900,其他家牛，改良种用除...,601,澳大利亚,1441440,千克,5148,头,14972620
1031000,改良种用猪,502,美国,176195,千克,2035,头,3133645
1041010,改良种用绵羊,601,澳大利亚,95788,千克,1897,头,2758774
1042010,改良种用山羊,601,澳大利亚,29616,千克,689,头,933232
1051110,改良种用鸡，改良种用...,502,美国,5354,千克,99926,只,3044064
1061990,"未列名哺乳动物,改良...",116,日本,33,千克,1415,只,552567
1061990,"未列名哺乳动物,改良...",136,泰国,7500,千克,5,只,78515
1061990,"未列名哺乳动物,改良...",304,德国,1,千克,29,只,5817
1061990,"未列名哺乳动物,改良...",502,美国,66,千克,1235,只,438330
1062020,食用爬行动物,143,中国台湾,6188,千克,4004,只,16567
1064910,改良种用昆虫,502,美国,0,千克,1020,只,752
1064990,"其他昆虫,改良种用除...",303,英国,0,千克,60,只,103
1064990,"其他昆虫,改良种用除...",502,美国,2,千克,7839,只,3889
1069090,"其他活动物,改良种用...",502,美国,0,千克,161,只,1962
2012000,鲜或冷的带骨牛肉,502,美国,29857,千克,0,—,737673
2012000,鲜或冷的带骨牛肉,601,澳大利亚,30146,千克,0,—,573996
2013000,鲜或冷的去骨牛肉,344,俄罗斯,33401,千克,0,—,566998
2013000,鲜或冷的去骨牛肉,502,美国,913075,千克,0,—,12233323
2013000,鲜或冷的去骨牛肉,601,澳大利亚,1593716,千克,0,—,17754421
2022000,冻带骨牛肉,234,纳米比亚,34977,千克,0,—,136338
2022000,冻带骨牛肉,344,俄罗斯,196657,千克,0,—,675516
2022000,冻带骨牛肉,358,塞尔维亚,22987,千克,0,—,24270
2022000,冻带骨牛肉,502,美国,977181,千克,0,—,8681684
2022000,冻带骨牛肉,601,澳大利亚,1773119,千克,0,—,4624807
2023000,冻去骨牛肉,234,纳米比亚,54231,千克,0,—,264858
2023000,冻去骨牛肉,344,俄罗斯,531820,千克,0,—,4012205
2023000,冻去骨牛肉,502,美国,10521562,千克,0,—,85045063
2023000,冻去骨牛肉,601,澳大利亚,4595800,千克,0,—,29782064
2032200,冻带骨猪前腿、猪后腿...,303,英国,2744923,千克,0,—,8177983
2032200,冻带骨猪前腿、猪后腿...,502,美国,29244348,千克,0,—,72146340
2032900,其他冻猪肉,303,英国,5411392,千克,0,—,16334990
2032900,其他冻猪肉,502,美国,21642578,千克,0,—,54451569
2043000,冻整头及半头羔羊肉,601,澳大利亚,746563,千克,0,—,4725037
2044100,冻整头及半头绵羊肉,601,澳大利亚,114306,千克,0,—,597427
2044200,冻带骨绵羊肉,601,澳大利亚,7267925,千克,0,—,39660542
2044300,冻去骨绵羊肉,601,澳大利亚,863998,千克,0,—,4174600
2061000,鲜或冷的牛杂碎,502,美国,229,千克,0,—,3488
2062100,冻牛舌,502,美国,27106,千克,0,—,382271
2062900,其他冻牛杂碎,502,美国,410507,千克,0,—,1590437
2062900,其他冻牛杂碎,601,澳大利亚,82675,千克,0,—,428653
2064900,其他冻猪杂碎,303,英国,3339309,千克,0,—,8550433
2064900,其他冻猪杂碎,502,美国,26876020,千克,0,—,61104239
2069000,其他冻杂碎（牛、猪杂...,601,澳大利亚,85694,千克,0,—,444180
2071411,带骨的冻鸡块,136,泰国,503755,千克,0,—,934900
2071411,带骨的冻鸡块,344,俄罗斯,230765,千克,0,—,352246
2071411,带骨的冻鸡块,502,美国,6145101,千克,0,—,3986746
